batchsize,dim_input,dim_output,activation_fct
50,945,65,1
41,1354,2715,0
2,35,1339,0
32,2282,2182,0
52,2743,3112,1
29,1959,3342,1
55,3683,3704,1
60,3682,3395,1
53,1634,1753,0
8,2475,287,0
2,954,2395,0
5,1775,1719,0
22,37,765,0
34,3506,1433,0
9,3702,2174,0
17,528,228,0
27,2204,1827,0
20,1802,1347,1
54,2102,1124,1
57,596,3935,0
59,3195,3166,1
14,2280,25,1
58,2490,1477,1
26,3850,3486,1
20,2771,1669,1
14,354,348,0
20,3305,744,0
58,2803,1899,0
17,168,3595,0
25,1244,1148,1
31,1320,1396,1
53,2373,943,1
7,3719,3032,1
10,406,1150,1
32,3668,1936,0
30,1076,1855,1
64,2416,1101,0
1,90,984,0
33,1031,2777,1
57,286,68,0
51,644,1219,0
47,931,1773,1
3,384,1741,1
52,407,4029,0
8,2168,2807,1
56,1054,1976,1
50,3592,3986,1
46,1070,1764,0
30,1268,2678,1
9,768,1682,1
20,3652,3877,1
23,3233,2629,1
2,3911,231,1
57,1198,2266,0
36,3248,1860,1
16,581,37,1
21,3815,1492,0
43,909,3070,1
30,2895,1220,0
11,7,3250,1
10,837,3348,1
19,1061,1257,0
15,3123,3538,0
45,2902,3606,0
41,1632,3997,0
17,2023,1505,0
42,887,2648,0
57,3824,862,0
8,1214,3374,0
38,768,1525,0
25,2255,1374,1
45,2803,568,1
47,1021,620,0
36,1626,1918,1
17,1858,3805,1
7,1466,1230,1
22,3604,662,1
53,383,1197,1
31,2062,3960,0
35,1642,3904,0
17,86,617,0
8,2209,3114,0
41,3237,2138,0
39,3893,761,0
20,1537,2796,0
1,3723,950,1
9,1580,2924,1
33,2284,1861,1
5,3270,3828,0
59,1488,1544,0
42,2752,3998,1
46,905,3501,1
62,1025,1617,0
45,82,4022,0
42,1573,696,1
46,523,2068,1
26,1037,1520,0
10,654,3151,1
47,53,301,0
26,1367,1407,0
49,771,1072,1
43,2633,63,0
20,3119,1646,0
22,3287,3582,1
57,1682,1969,1
2,3685,1109,0
51,927,2678,1
28,2511,1611,0
7,1332,3655,1
54,685,406,0
57,2903,1597,1
14,1908,3377,1
59,2338,2429,1
45,779,3735,1
47,519,361,0
6,709,1722,1
9,3856,2734,1
9,3265,3064,0
34,2354,2983,0
9,3319,4001,0
16,2303,1066,0
31,1058,209,1
52,2796,4048,1
36,3921,75,1
42,95,4057,0
8,2779,2287,0
30,1103,3620,0
43,2351,4018,0
15,2552,3722,1
52,3351,273,0
38,2588,398,0
9,558,268,0
43,3831,4020,1
52,261,2193,1
20,663,1175,0
53,3671,1482,1
20,1925,673,0
49,2740,2686,0
33,1671,1937,0
25,983,2988,0
37,1758,539,1
61,793,782,0
55,256,725,0
16,1825,3815,1
61,227,3415,0
10,2610,2753,0
33,2639,4008,1
27,2203,1374,1
51,966,3962,1
46,1030,114,0
22,147,669,0
19,1269,114,1
22,380,812,0
20,198,2799,0
19,2567,512,1
51,1763,870,1
5,307,1640,1
16,2807,1159,0
11,2445,3486,0
24,3587,2374,1
57,2477,2700,0
33,960,960,1
8,3598,177,0
34,2393,3532,1
26,2403,3229,0
39,1733,4027,1
11,3493,2204,1
61,819,2295,0
2,2913,3484,0
64,2021,1030,1
11,2090,2804,1
32,2252,239,0
38,2579,2382,0
38,2813,585,1
48,3036,2211,1
46,1904,2487,1
26,1468,2196,0
52,1199,1279,0
32,3499,3465,0
53,605,2212,1
34,3626,3713,1
18,3721,1676,1
34,1529,3513,0
12,1910,2557,1
62,2249,1214,1
56,2682,2058,1
19,4033,2139,1
12,1409,121,1
47,1309,3286,0
4,188,1363,0
37,2314,4011,0
63,2995,466,0
8,3332,2562,1
39,394,645,1
45,3333,3827,0
9,992,4033,1
17,641,3729,0
62,3253,3917,1
30,2388,3128,0
58,400,975,1
14,1019,2449,1
48,2325,1180,1
51,886,3244,0
18,3094,766,1
44,271,1175,0
46,2262,3375,0
44,1701,3708,1
64,1925,1030,1
62,1222,1078,0
8,1648,3884,0
45,2274,3167,0
16,1439,1607,0
58,2046,3051,0
35,785,2692,1
26,3090,2511,1
14,3196,3693,0
49,1452,1581,1
2,3802,1857,0
2,151,766,1
59,2948,3694,1
10,1433,1430,1
44,3215,1321,1
21,557,1808,0
12,1400,3397,1
45,2034,14,0
12,1119,1411,1
14,1125,1731,1
40,3142,1141,0
57,1502,2823,1
24,363,2725,0
56,2606,2865,0
41,3786,1571,1
53,650,3631,0
13,68,2835,0
20,503,3383,0
56,2252,1370,0
62,1576,815,1
58,3768,1109,1
64,3875,3617,1
13,297,2891,1
20,299,2329,0
55,1378,956,0
52,2721,427,1
45,3705,1637,1
5,2255,2732,1
52,1699,1758,0
58,2160,2305,0
52,3529,2396,1
59,3810,3514,1
46,1893,3632,0
2,1990,1154,0
32,2273,3744,0
58,1851,2390,0
36,3013,2287,1
32,3205,2704,0
42,4057,220,0
29,3737,467,1
41,1639,994,1
12,3315,4021,1
9,1396,1069,1
48,825,164,1
11,3572,2181,0
26,318,721,0
16,374,3860,0
46,1147,1046,1
14,1881,466,1
43,2079,1275,1
34,2427,1182,0
59,3654,542,0
12,1471,2749,1
27,324,3211,1
63,278,1078,0
35,1510,3510,0
38,3862,559,0
27,3536,3087,0
30,430,1531,0
12,2983,430,1
51,2266,182,1
23,1771,3309,1
45,2773,1770,0
56,864,2414,1
61,3109,2109,1
4,3649,2782,0
21,333,1842,0
24,2605,1494,0
39,1584,2248,1
7,2621,2119,0
9,741,4061,1
17,4067,3502,1
24,2357,3689,0
64,833,45,0
64,3349,1870,1
46,2169,495,0
17,2603,3324,1
29,2971,3864,0
21,2761,2552,0
18,3487,2833,0
8,387,1082,0
10,3603,1506,0
50,3515,2307,0
17,882,399,1
20,2652,3165,0
21,1348,2191,1
52,1267,2046,1
52,2214,2865,1
44,1488,1028,1
60,715,986,0
44,1733,4071,1
20,945,1269,1
60,2033,3082,0
10,2787,2624,1
21,1676,1143,0
45,222,3033,1
64,4079,119,0
26,1641,1761,0
35,3261,2702,1
39,3626,3210,1
48,2470,986,0
30,3032,2883,0
64,1601,911,0
32,1245,2958,0
37,1288,3865,1
52,2323,386,0
20,3573,3732,1
58,357,1990,0
27,3682,2033,1
19,2498,4008,1
46,1323,479,0
53,971,2034,0
40,2747,1046,0
58,3504,573,1
16,4027,1533,1
17,1437,1461,1
23,2942,3343,1
17,3676,2259,0
38,3612,2786,1
5,1984,933,0
50,3295,2188,0
51,3206,661,1
50,2542,3357,1
45,2095,2725,0
28,3498,1322,0
59,2410,609,0
51,883,2157,1
48,3859,3139,1
1,1037,986,0
22,603,1699,0
27,207,3406,0
14,2061,2246,1
10,1950,2313,1
46,2335,3475,1
38,2939,2092,0
30,3365,2132,1
64,539,2653,0
30,1097,639,1
37,1757,1800,0
49,2297,2378,1
26,3646,1847,1
43,3676,294,1
39,1595,3954,1
15,4078,2523,0
19,1439,3528,0
42,1188,779,0
57,1659,2545,0
55,3141,246,0
35,775,1770,0
27,2869,1562,0
25,2204,1350,1
63,889,211,1
21,2116,3671,0
61,3562,808,1
28,13,1760,1
49,1083,2643,0
8,457,1879,0
39,4070,1461,1
57,910,245,0
61,2833,2769,1
4,3645,1628,1
64,3276,1002,1
19,3036,941,0
49,2171,995,0
32,223,1223,1
9,3395,3804,0
60,1443,821,0
25,2060,2744,0
2,1484,941,0
64,465,3033,1
26,71,661,1
9,1557,3093,0
48,3085,1508,0
20,3156,55,0
30,1498,3077,0
5,1618,1203,1
40,664,284,0
64,3017,977,0
59,2831,1287,1
43,3526,1050,1
21,3269,2215,0
53,2436,2330,0
43,1686,1331,0
9,236,2892,1
12,998,1181,1
10,3490,945,1
56,1968,3703,1
15,2142,1856,0
48,1137,2810,0
40,1510,3346,0
46,1190,2652,1
25,1913,1139,0
10,141,2895,0
24,2059,3197,0
9,2687,1643,1
16,1941,1126,0
34,3766,3562,0
27,138,3490,1
36,1489,3050,1
46,2543,3344,1
51,3178,111,1
23,84,3564,0
18,3015,812,1
53,1795,3623,0
2,3062,147,0
39,3644,1451,0
54,928,3970,1
1,1322,2230,1
28,1210,2828,0
46,2159,1902,0
7,3761,2203,0
35,2598,3387,0
47,3743,2266,1
9,2711,251,0
45,1277,197,1
64,3658,3685,0
33,3000,3799,1
39,869,512,0
20,2475,1392,1
10,641,127,0
5,715,304,1
44,2902,2264,0
33,3416,3157,0
34,722,3176,1
36,1359,2398,1
54,3726,1987,1
10,3257,1192,1
50,983,1566,0
13,4042,3795,0
42,2493,1151,1
1,3269,1716,1
47,1164,3337,1
51,1833,632,0
9,214,3606,1
33,956,27,0
59,823,3948,1
42,3934,2682,0
52,1175,1850,0
26,1132,191,1
31,902,3130,0
5,4074,2070,0
31,2976,1109,0
5,495,3291,0
28,3534,2361,1
55,844,3958,0
41,216,10,1
12,3234,365,0
17,2499,352,1
41,3409,2738,1
62,1060,468,0
51,1543,338,0
29,1411,1489,0
62,757,3171,1
49,1660,1075,1
57,3897,3734,0
54,1550,1968,0
9,2615,2212,0
58,1440,2848,1
1,1147,588,0
40,1974,724,1
61,3759,208,1
52,4082,471,0
36,3063,2146,1
2,1123,2390,1
38,3847,1105,1
58,480,1055,0
5,3404,4021,1
34,940,1204,0
48,2188,1949,1
46,3595,958,1
49,1203,264,1
26,3318,2576,0
22,1712,2090,0
64,3680,3720,1
10,4065,2039,0
2,3931,638,1
62,1515,310,1
5,53,1701,0
16,1406,1371,0
51,1465,1155,1
49,4028,599,0
29,853,2156,0
11,2815,121,0
11,1949,606,1
60,1699,3818,1
48,2616,2599,0
29,2742,364,0
54,2884,3457,0
45,3564,746,0
40,664,702,0
8,31,1243,1
49,922,2750,1
39,2645,2403,1
26,1641,2685,1
33,1365,804,0
34,1621,1976,1
10,810,4000,0
36,3589,2451,1
39,3601,616,0
18,2119,2850,0
13,573,1522,1
39,2731,293,1
31,3997,1837,0
35,723,392,1
64,1789,2037,0
26,469,3328,0
3,1780,1729,0
45,2312,750,0
15,3229,2871,1
1,2349,1142,0
2,2978,2777,1
17,1096,1048,0
47,2724,4046,0
23,605,1950,0
1,3327,1689,0
56,2491,2218,1
20,2567,2422,0
9,859,1463,0
10,289,3272,0
51,1748,174,1
35,146,531,0
12,1993,548,0
2,3931,459,1
54,2243,3226,1
6,693,3758,0
22,2354,4074,0
22,2153,2427,1
64,1379,161,1
45,1342,105,1
8,43,3966,0
56,399,3776,1
35,569,2246,0
2,1938,1223,0
1,2337,3702,0
28,579,573,1
35,839,2297,1
26,2855,667,1
31,378,860,1
16,1598,2419,1
64,2429,3378,0
10,374,3542,1
64,3265,2897,0
25,2575,2912,0
8,1363,686,1
63,1406,2786,1
22,3086,699,0
23,2055,2092,0
20,2198,1062,0
39,749,2516,0
25,1231,1437,0
18,2549,2188,0
49,1651,407,1
10,259,2178,1
57,1881,3426,1
37,987,1079,1
8,1300,2111,1
15,3999,3147,0
15,136,1279,1
13,3073,1095,0
13,97,2733,1
25,2218,1040,0
5,1913,223,1
26,813,899,1
63,267,3171,1
53,1376,3559,0
59,3255,3225,1
60,1601,3111,0
52,1182,1696,0
17,3315,3493,0
3,811,3962,0
50,4008,1453,1
4,2743,3364,1
41,2454,7,0
47,2134,2510,0
20,1562,268,1
5,2260,326,1
30,2691,3981,1
5,640,1698,1
2,2749,2465,1
62,4082,2574,1
21,1907,2340,0
5,588,1777,0
21,2076,2559,1
22,2454,293,0
48,1446,952,0
43,1635,2830,0
25,935,470,0
34,1833,3020,1
57,796,2102,0
16,2008,3435,1
4,1559,3765,0
33,1743,2657,1
42,592,3296,0
39,3013,210,0
62,315,85,0
55,42,3866,0
64,2222,3389,1
31,616,3882,1
30,2002,2958,0
15,974,4009,1
7,2150,1801,0
47,2398,2901,1
39,400,3606,0
39,1022,3479,1
47,3338,2364,0
30,3662,2066,1
37,542,3760,1
46,3311,2633,0
42,1317,804,1
46,2934,2881,1
55,652,154,1
53,3886,2741,0
51,1759,875,1
52,2523,861,0
43,3752,436,0
38,3371,272,0
27,1245,2666,1
34,238,3654,1
4,1955,3538,0
50,3042,1339,1
33,3340,3204,1
32,2101,2711,1
46,2421,2634,1
27,1434,314,0
64,555,759,0
41,2530,3636,1
13,4037,3582,1
38,3733,579,1
9,918,1552,1
45,1502,432,0
64,2646,2237,1
56,2638,1566,0
25,1400,2473,1
14,3103,1335,1
50,1470,679,1
37,305,305,1
20,3940,2659,0
11,3459,3855,1
50,4029,1189,1
28,808,2874,0
40,2319,3177,1
50,43,512,0
51,1625,1369,1
43,519,2848,1
17,1745,3554,0
10,2107,658,0
21,3446,2261,1
26,2045,2881,1
13,740,2153,1
61,1984,1550,0
38,1036,1487,0
47,2925,1527,0
24,247,1398,0
48,3362,1886,1
57,2426,2520,0
42,2024,2163,1
15,2840,3320,0
4,4080,3627,1
20,3982,601,1
14,834,197,1
46,1913,1959,1
39,2823,1726,0
51,3492,190,0
60,1787,629,1
10,3144,2421,0
54,2154,1652,1
3,3974,2302,0
30,1796,2089,1
10,2208,359,1
15,2364,3285,1
27,1323,2083,0
23,2974,827,0
8,3688,1423,1
42,1955,2581,1
25,3682,1962,1
40,40,690,0
43,1742,512,0
8,550,616,1
11,3427,3112,1
58,15,1696,1
56,845,228,0
6,3595,2295,1
49,1129,1037,1
57,809,1632,1
3,1811,2664,1
61,104,1533,0
5,1340,3230,1
1,3392,1492,0
24,4015,3768,1
36,1295,320,0
40,1909,2238,1
41,3677,1408,1
34,1364,3876,1
18,3721,2966,0
1,2521,1012,1
53,3244,1595,1
61,2045,1095,0
29,2357,1595,0
20,2621,1185,0
56,2135,4042,1
58,13,2679,1
29,3510,3635,1
35,4027,1762,0
4,2204,1549,0
25,3412,2536,0
8,1328,2634,1
25,955,2857,1
36,2554,2792,0
31,489,2690,0
22,3872,2548,0
31,643,4076,0
44,943,1522,0
49,2078,2940,0
53,1099,2374,0
40,1205,244,1
38,461,1834,1
8,2615,2056,1
30,1089,3237,0
25,3234,886,0
45,1293,2530,1
57,3745,1605,1
3,2276,3610,1
36,2114,4025,1
13,696,267,1
39,1617,2082,1
38,2794,2510,0
58,1944,1753,1
63,2906,1184,0
36,929,193,1
58,1013,1755,0
51,1322,3671,0
57,437,4078,1
37,4001,3717,1
57,923,1026,1
2,3391,1700,0
47,1486,1189,1
54,3549,2771,0
18,2723,190,1
53,328,3909,0
1,3921,738,1
62,910,2469,0
41,1943,155,1
59,3862,3271,0
28,3039,1677,1
60,3655,1972,0
39,1275,2644,1
3,3327,870,1
27,1390,1347,0
10,3626,1521,0
13,1921,1153,0
38,2304,3186,1
57,2663,3346,0
11,1179,1215,1
38,3643,972,0
23,3632,2855,0
23,1380,3216,1
40,2795,3605,0
30,883,2568,1
19,3520,3948,0
2,2208,2313,0
39,3692,2892,0
38,1494,1241,0
64,2269,3455,0
45,2870,1988,0
53,2913,3948,1
19,2103,2853,1
7,2255,2167,0
8,1978,1967,1
35,119,2283,1
23,3005,1082,1
54,1987,996,0
13,2647,3852,1
58,3284,1504,0
44,1577,1178,1
48,3788,1915,1
61,1439,1052,1
45,3676,2312,1
20,3058,1622,1
47,2545,2179,1
30,1554,2406,1
42,1903,708,1
59,1733,3396,0
28,33,1067,1
53,2561,49,1
16,658,1237,0
59,3143,1232,1
36,2596,2588,1
50,571,2957,1
23,844,1022,0
50,3604,4039,0
23,674,187,0
64,1946,1758,1
30,1778,431,0
58,1566,373,1
34,231,1268,0
3,4054,2876,1
37,1704,269,0
1,507,1123,1
18,1892,2061,0
50,2773,3819,0
28,2424,577,0
15,2554,2859,1
49,2485,1599,0
2,1477,167,0
31,1488,1852,1
63,2172,3621,1
52,3506,2392,0
13,2526,2348,1
7,2736,3680,0
33,1732,3203,0
10,1517,1113,0
12,1449,1787,0
20,273,2901,0
63,3719,2772,0
45,476,1982,0
43,2529,3288,0
46,1910,236,1
38,3609,1054,0
17,2415,2451,1
50,1123,929,0
11,4007,2925,0
39,2316,1949,1
62,421,1152,0
20,2168,3218,0
19,222,2628,1
49,757,2588,0
53,2401,1056,1
5,1956,2210,1
2,2105,2647,0
46,3347,3009,0
4,3527,2188,1
29,3294,3928,0
40,3185,3938,1
5,789,188,0
7,1000,1263,0
3,3413,1779,0
43,908,3057,0
45,1795,3587,1
12,573,3060,0
10,657,1675,0
29,1897,227,0
16,718,385,0
11,2467,3123,1
20,2275,2987,0
50,1258,2904,0
37,1828,1298,1
20,1533,218,1
21,397,3567,0
5,1841,2780,0
58,441,682,0
12,597,2336,1
20,2464,2237,1
33,2154,2172,1
62,516,3535,0
13,3376,2155,1
15,2943,1460,1
55,3116,1625,0
62,3424,1215,0
25,545,3650,0
10,509,235,1
10,2713,1914,1
20,3122,2811,0
23,2074,3459,0
47,2811,371,1
20,766,3274,1
34,3051,1183,0
51,494,1918,0
54,3324,2846,0
36,2578,2838,1
17,915,2517,1
8,1925,1841,1
46,2416,3777,1
15,2520,1537,1
55,3458,1678,1
60,2161,3913,1
29,2432,518,1
13,3353,1617,1
39,3041,2531,0
43,2254,3628,0
33,938,2261,1
6,3023,3988,1
34,309,1941,1
62,51,2283,1
56,454,2067,1
59,559,1558,0
14,599,1481,0
60,2371,2741,1
40,3877,2787,1
9,1980,2430,0
12,194,1467,1
52,3854,1064,0
27,2628,1960,1
57,2397,1772,0
55,403,2626,0
52,2661,628,0
43,3232,3034,1
49,2557,1819,0
44,1935,1236,0
2,1588,1785,1
64,2005,2492,0
19,3618,543,0
62,471,2345,1
23,2809,2349,0
56,3386,882,1
53,157,3566,1
58,3535,4001,0
6,642,3240,1
38,1239,1812,0
56,847,3128,0
43,1408,3859,0
21,1139,3090,1
36,2323,2042,0
9,3057,2301,1
18,1569,541,1
3,3513,919,0
40,754,172,0
47,2809,287,1
57,2795,3229,0
48,1611,3626,1
42,744,1920,1
45,3911,3400,0
62,3798,1979,1
38,3863,740,1
45,2205,1198,0
35,2887,2174,1
10,3785,3915,0
26,1645,1725,0
56,2587,483,1
29,186,674,1
42,1425,3946,1
12,3650,900,0
28,3443,2185,0
11,943,722,1
5,1202,1352,1
25,1000,651,1
62,3037,1961,1
20,2754,751,0
34,2387,2491,1
41,614,1282,1
56,2677,1298,0
63,1080,3134,1
30,3043,1947,1
34,1244,2629,1
28,1853,303,1
57,464,3423,0
39,1941,2355,0
52,260,423,1
54,1777,1355,0
7,2065,4081,0
11,1441,1321,0
24,1720,1762,1
35,2099,1569,0
52,3404,2859,1
6,123,212,1
62,814,2288,1
30,2410,2288,0
30,3247,905,0
51,3856,322,1
4,637,3700,0
2,2201,2546,1
35,3262,2380,1
1,2964,1026,0
4,4049,2870,0
58,62,2143,1
30,3815,1397,1
2,2216,1762,1
57,1968,1621,1
21,1299,3591,0
8,2482,2951,0
13,3697,557,0
49,2378,3346,0
29,2429,1740,0
18,3775,2033,1
42,3045,1972,0
62,3201,4095,1
13,2282,1314,1
29,2233,80,1
13,2172,2162,1
27,1174,2981,0
35,2216,1722,1
16,1219,2044,1
37,1607,1527,1
42,344,1939,0
42,3830,3626,0
60,1987,3074,0
18,1370,487,0
34,1047,3747,0
45,2492,1968,0
58,2158,585,1
26,1266,1492,0
59,2996,2902,1
49,1427,253,0
7,3026,2965,1
32,1827,279,1
29,2315,1334,1
31,2261,543,1
37,1854,3055,0
16,388,3359,1
52,401,1588,0
13,2182,2461,0
30,844,3596,0
27,2181,972,0
59,2928,281,1
53,1780,598,0
52,2875,410,1
33,1670,3729,1
40,1015,2270,0
59,1147,986,0
49,892,372,0
42,2078,3824,0
29,3641,1288,0
38,3467,1762,0
48,2176,3,1
29,2489,2847,0
30,3042,233,0
39,3240,3768,1
13,1900,3987,0
54,2253,871,1
24,1221,2738,1
20,2385,3449,1
16,1120,3615,1
12,2109,1759,1
14,1607,2978,0
33,2425,1853,0
4,345,3090,1
2,1800,3238,0
28,2250,708,1
2,3908,3720,1
52,4018,3118,1
39,1289,280,1
30,2128,250,0
25,2745,1447,1
25,3460,1865,1
43,136,1858,1
60,43,3860,1
55,1546,1045,1
25,708,188,1
36,418,2914,1
22,1163,2829,0
20,3865,2295,0
58,970,2,0
41,2619,821,1
53,2900,555,1
43,3033,2255,1
34,3298,2358,1
8,504,558,1
17,3568,3028,1
34,1395,3086,1
43,1557,1470,1
56,3556,2003,0
17,1615,983,0
25,1813,1026,1
7,1167,3186,1
49,2380,4040,1
29,2048,39,0
50,657,2164,1
35,3203,2567,1
56,2540,2724,0
3,3025,783,0
57,387,117,1
57,2557,3242,1
45,859,908,1
26,23,2559,0
60,2882,1871,1
52,1901,3192,0
40,1002,1867,0
21,978,2625,1
45,3991,1404,0
61,3779,2593,0
36,2808,641,0
13,3913,2404,1
12,379,378,1
2,2715,3117,0
8,4021,178,1
5,20,3945,1
41,2176,743,0
59,1639,1156,1
55,1776,2346,0
35,3057,3089,1
3,3760,53,1
3,3728,2568,1
43,2333,2272,0
62,1812,2541,1
25,126,2941,0
37,2852,3887,1
51,1643,1374,0
13,1635,3840,0
54,2137,3024,0
25,229,1084,1
12,3329,3545,1
33,992,2436,0
33,2741,2916,0
38,513,3228,1
57,854,1892,0
44,334,3531,1
10,382,2461,1
3,2469,1798,0
37,3637,3350,0
39,3084,4043,1
32,1883,3748,0
40,3743,678,1
49,1878,2552,0
7,2577,3428,1
57,735,2711,1
1,2261,1968,1
21,703,2034,1
26,981,2338,1
57,451,574,0
50,3115,2036,1
12,2374,1611,0
56,3096,3167,0
2,633,433,1
61,1921,465,1
4,1067,2665,0
18,2499,3404,0
43,3365,309,1
7,2273,3740,0
42,1798,263,0
16,171,353,1
24,28,1544,1
44,2672,3916,0
18,2169,838,0
59,3952,3113,1
39,1571,3058,0
47,1529,1484,0
5,2734,861,1
52,1315,2125,1
30,3319,2900,1
17,3584,1618,0
34,1307,1994,1
53,2850,2172,1
25,590,576,1
18,1630,2475,0
43,712,3767,1
37,3326,2431,0
39,2273,1121,1
39,1578,2418,1
51,3608,2456,1
27,3800,3195,1
47,2427,1056,0
10,3493,536,1
56,2847,2202,0
46,861,3952,1
22,1127,3849,0
32,2003,2005,1
11,3216,2049,1
62,2824,3521,1
37,378,1556,1
23,231,3783,0
52,1861,2862,0
61,2556,2692,1
52,4024,2994,1
11,1796,3918,1
47,1739,2881,0
5,525,2476,1
10,3582,2431,1
18,1925,1211,1
23,1711,343,0
12,603,762,0
6,3806,568,1
49,3615,559,0
16,668,1802,1
34,1176,731,1
11,386,1391,0
46,2882,1043,1
9,3015,4040,0
31,428,1765,0
27,84,566,0
49,318,1596,0
35,1830,1321,1
18,1437,410,0
17,3443,3699,0
33,3101,1964,1
6,1685,2322,0
34,2715,446,0
17,3753,2600,0
61,2465,1803,0
15,3401,1990,0
23,3335,2005,1
9,2281,1826,1
62,2494,1676,0
58,1426,1248,1
23,3862,2313,1
53,3988,2047,0
13,1080,447,1
39,740,2537,1
47,4058,833,0
50,3052,743,1
20,2120,2575,0
4,2699,4027,0
51,2424,2311,0
13,899,603,0
17,932,273,0
59,1541,2575,0
41,698,2745,1
55,1102,1199,0
17,1735,3070,0
48,2078,3353,1
28,1151,3210,0
61,1376,3180,0
39,120,3194,1
31,531,309,0
29,2582,3321,1
19,1352,2604,1
21,701,1732,1
14,832,867,1
48,3952,1650,0
41,2074,398,0
47,973,3531,0
61,552,1676,1
55,3575,1047,1
47,2090,2253,1
37,4047,3320,0
62,2087,1605,1
31,2289,12,1
5,1473,1818,0
42,3232,1734,0
30,256,407,1
1,1281,533,1
16,1336,3572,0
41,2733,1442,0
19,1312,2504,0
47,2847,3502,0
8,3110,679,1
48,2083,4083,1
55,922,3292,0
8,3123,3787,1
13,3723,2577,1
61,4007,1575,1
47,384,1160,0
31,92,2268,1
37,2698,675,1
8,233,3912,1
6,3934,812,0
10,3793,845,1
32,87,60,0
11,3695,2766,1
48,4043,3136,0
33,2731,3740,0
1,2147,3456,1
15,2882,3122,1
33,2687,3277,0
19,65,1713,1
34,1196,2047,0
56,2460,3391,0
20,2036,84,1
13,2890,3599,0
49,730,2089,1
41,1084,1241,0
46,1021,275,1
57,1770,910,1
57,585,1698,1
58,4092,3996,1
51,3920,2319,1
54,3705,1835,0
33,1462,542,0
58,3601,1279,0
38,1481,763,0
40,3561,3469,1
60,4006,1994,0
56,2702,2501,0
41,713,2958,0
39,1381,391,0
63,82,756,0
23,410,74,1
31,3465,4046,1
1,976,735,0
27,3300,1532,1
50,257,2130,1
53,3416,915,1
52,1847,3097,1
61,683,3105,0
50,1267,716,0
9,407,1506,0
42,3342,801,1
30,1075,1065,1
47,1336,1439,1
14,1742,1429,0
15,3128,2118,1
23,3369,1303,0
5,3168,2517,0
29,2052,355,1
50,1631,3601,1
57,1230,2282,0
6,1236,668,1
8,680,3862,0
32,1797,1518,0
45,455,286,0
12,2114,1782,0
52,571,1587,1
44,3911,1291,0
40,3187,1599,1
18,3856,1269,0
59,3510,1271,0
21,1487,2295,1
48,2966,3548,0
30,725,3686,0
62,2689,2109,1
12,2314,925,1
25,2223,2532,1
52,308,1048,1
26,668,1583,1
43,3485,2202,1
30,2516,2984,0
36,3196,4059,0
27,1196,460,0
30,468,3016,0
46,855,940,0
11,1557,2441,0
64,1562,71,1
49,756,2335,1
12,1518,3980,0
61,4038,446,1
2,2509,4088,1
57,2968,2530,1
62,141,2676,0
35,2595,1872,0
10,2698,2759,1
25,506,528,0
26,2268,3041,0
52,2711,2201,0
8,1309,3817,1
39,3447,2334,0
55,517,2392,0
4,1861,539,1
52,2955,1333,1
18,2783,3103,1
60,2843,2725,1
61,2069,2272,0
31,3010,3234,0
33,3116,209,0
52,3377,3613,1
43,3977,3095,0
39,559,2692,0
38,3238,3397,1
14,3997,2181,0
4,2820,2497,0
48,947,3320,0
39,3232,3213,0
52,3943,2243,1
13,3610,3485,1
5,3462,187,1
41,389,1768,1
1,3313,1657,1
14,2782,1069,1
60,1815,4050,1
39,1585,3871,1
20,1505,3057,1
1,3905,1802,0
64,3652,3178,0
13,2885,463,0
18,592,2388,1
54,3764,791,0
30,2375,3982,0
48,2958,3361,1
26,795,1947,0
6,1295,2872,1
15,852,3274,1
64,816,2167,1
18,3692,3993,1
24,1784,904,1
33,72,2481,1
30,3248,3935,1
25,535,547,1
2,3172,4017,0
21,1217,2449,1
38,3779,3822,0
9,2642,3645,1
46,2120,3692,0
55,1068,1511,1
61,1254,3869,1
41,937,1480,1
28,3573,3393,0
2,1739,2232,0
45,3495,345,0
46,3075,930,1
36,3374,589,0
11,1362,205,1
25,1497,1272,1
29,193,264,1
61,1021,935,0
18,2761,1895,1
59,1466,3963,0
52,2847,967,1
57,1008,1088,1
29,3018,639,0
17,1647,3585,1
3,2932,4018,0
14,2066,1622,1
56,2172,2927,0
34,736,1213,1
59,3922,2114,0
46,2452,1549,0
24,3223,3802,0
48,1450,11,1
54,73,262,1
36,2915,1643,0
46,1938,2032,1
47,543,3703,0
48,205,3395,0
11,408,4010,1
17,3406,2125,0
30,186,3179,1
55,2239,3869,1
63,3424,2691,0
58,1638,2650,0
49,3955,1318,0
47,1740,3941,1
18,2609,759,1
57,602,1683,0
24,1147,3956,0
51,2848,725,1
61,1230,302,1
56,788,3423,1
15,862,1756,0
43,1661,1233,1
60,2206,1543,0
27,588,404,1
55,1472,3933,1
53,1906,2564,1
19,744,214,0
55,2326,973,0
51,3169,3220,0
13,489,2825,0
49,2452,2920,0
3,3252,927,1
29,3054,3493,0
47,775,1015,1
7,2101,2656,1
29,4058,79,1
12,1364,3835,0
43,2751,1783,1
2,3523,1977,0
64,1956,850,1
32,1239,3425,0
19,409,1969,0
28,1902,2210,1
24,345,1672,0
44,1648,959,0
25,1321,787,0
29,3983,105,0
23,3331,2083,0
27,4004,2525,0
24,3874,1187,0
24,657,3602,1
30,2818,2314,0
64,2878,3626,0
35,3650,3823,1
63,3473,38,0
7,385,3054,0
