batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias
1,247,7,9,24,2,1,1,0
1,247,7,38,28,1,0,0,0
1,248,5,1,3,4,1,1,1
1,248,6,4,22,3,1,0,1
1,248,7,34,29,4,0,1,0
1,249,2,22,27,1,0,1,1
1,249,4,19,27,4,0,1,1
1,249,6,33,2,3,1,1,1
1,249,7,28,3,2,1,1,0
1,250,3,10,24,2,0,1,0
1,250,3,12,29,3,0,0,1
1,250,5,30,24,1,0,1,1
1,251,1,21,13,1,1,0,1
1,251,4,11,14,4,1,0,0
1,252,3,38,17,2,0,1,1
1,252,6,14,23,1,0,0,0
1,253,2,2,36,2,0,1,1
1,253,2,33,30,4,0,1,0
1,253,3,13,19,1,0,1,0
1,253,7,13,11,3,1,0,0
1,254,5,22,2,4,1,0,1
1,255,5,38,8,3,1,1,1
1,255,7,18,10,2,1,0,0
1,256,7,23,34,3,0,1,1
1,257,1,21,33,4,0,1,1
1,257,1,23,8,1,1,1,1
1,257,1,29,21,4,0,0,1
1,257,2,30,1,4,0,1,0
1,258,1,36,14,4,1,1,1
1,258,3,29,10,1,1,0,1
1,258,4,14,26,1,1,1,0
1,258,5,18,20,2,0,1,1
1,259,1,4,11,2,0,1,1
1,259,2,17,14,1,0,0,0
1,259,3,35,23,2,0,0,1
1,260,6,4,16,2,0,0,1
1,260,6,37,27,3,0,0,1
1,261,2,30,26,1,1,0,1
1,263,1,23,10,2,0,0,0
1,263,3,12,18,3,1,0,1
1,263,3,21,16,3,1,0,0
1,263,3,36,19,4,0,1,0
1,264,1,11,30,1,1,0,1
1,264,5,33,16,3,0,0,1
1,264,6,20,12,2,0,1,1
1,264,7,18,4,3,0,1,1
1,264,7,31,3,4,0,1,0
1,265,1,36,30,2,0,0,1
1,265,3,28,3,1,1,1,0
1,265,3,29,25,1,1,1,1
1,265,4,24,1,2,1,0,1
1,265,4,27,23,2,1,0,0
1,265,5,26,17,4,0,1,0
1,266,2,20,26,4,1,1,0
1,266,2,30,26,3,0,0,1
1,266,4,17,24,3,1,0,0
1,266,4,27,2,2,1,1,0
1,266,6,3,8,2,1,1,1
1,267,2,4,32,4,0,0,0
1,267,3,23,2,1,0,1,1
1,267,4,34,35,3,1,1,1
1,267,5,4,16,4,1,0,1
1,267,5,21,36,3,1,1,0
1,267,6,7,18,4,0,0,1
1,267,6,21,1,3,1,1,1
1,269,1,5,22,2,0,0,0
1,269,3,22,17,2,1,0,1
1,269,5,34,19,1,0,1,0
1,269,7,18,30,2,0,0,1
1,269,7,36,8,2,1,0,0
1,270,5,20,36,1,1,1,1
1,270,5,34,25,2,0,0,1
1,270,7,2,2,3,0,0,0
1,270,7,29,18,4,0,0,0
1,270,7,31,11,3,1,1,0
1,271,1,17,11,3,1,0,0
1,271,2,17,8,1,0,1,1
1,271,4,18,16,2,0,1,1
1,271,5,28,4,2,1,1,1
1,271,6,1,31,2,0,1,1
1,272,1,20,27,2,1,1,0
1,272,3,10,35,3,0,1,1
1,272,6,32,12,1,1,1,1
1,272,6,34,5,1,1,0,1
1,273,4,33,34,4,0,0,1
1,273,5,4,10,1,0,1,0
1,273,5,33,21,4,1,1,0
1,273,6,31,8,4,0,1,1
1,274,3,35,5,3,0,1,1
1,274,5,6,33,1,0,1,1
1,274,5,13,3,2,0,0,0
1,275,2,30,7,2,1,0,0
1,275,7,13,15,2,1,0,1
1,276,4,15,23,1,1,1,1
1,276,5,29,17,2,1,1,1
1,277,1,32,27,3,0,1,0
1,277,3,9,34,2,0,1,0
1,277,3,15,31,2,0,0,1
1,277,5,18,27,2,1,1,1
1,277,6,3,34,4,1,1,1
1,277,7,9,20,4,0,0,0
1,278,1,1,15,3,1,1,0
1,278,3,3,32,1,0,1,0
1,278,3,31,23,1,1,1,0
1,278,6,2,17,2,0,0,1
1,278,6,9,26,3,0,1,0
1,278,7,3,7,4,0,0,1
1,279,1,3,13,3,0,1,0
1,279,2,3,14,2,1,1,1
1,279,2,28,12,3,1,1,0
1,279,3,8,34,4,0,0,1
1,279,3,28,18,3,0,1,1
1,279,4,2,26,3,0,0,0
1,279,4,14,3,2,1,1,0
1,279,5,29,15,3,0,1,1
1,279,5,33,24,2,1,0,1
1,280,6,12,12,3,0,0,1
1,281,1,32,2,4,0,0,0
1,281,2,23,24,3,0,1,0
1,281,4,1,2,4,0,1,1
1,281,6,27,15,4,0,1,1
1,282,2,10,19,1,0,1,0
1,282,2,16,4,3,1,1,1
1,282,4,24,23,2,1,0,0
1,283,4,19,23,3,1,1,1
1,283,5,21,8,1,0,1,0
1,284,2,12,9,2,1,0,0
1,284,3,7,17,3,0,0,0
1,284,4,27,34,4,1,1,0
1,284,7,15,1,3,0,1,1
1,284,7,19,30,2,0,1,0
1,285,3,3,25,3,1,0,1
1,285,3,33,29,1,0,0,1
1,286,6,23,1,4,1,1,1
1,287,1,8,14,3,1,1,0
1,288,3,3,30,4,1,1,1
1,288,5,8,20,3,1,0,0
1,288,5,31,21,1,0,1,1
1,288,6,4,18,1,0,0,1
1,289,4,27,19,3,0,0,1
1,289,4,28,10,1,0,0,1
1,289,5,33,3,4,1,0,0
1,290,2,11,6,2,0,1,1
1,290,5,2,29,3,0,0,1
1,290,6,16,1,2,0,0,0
1,292,3,10,11,2,0,0,0
1,292,5,4,31,3,1,0,1
1,292,7,1,15,2,0,0,1
1,293,6,2,19,1,0,0,1
1,293,7,23,5,1,1,1,0
1,294,2,27,25,3,1,0,0
1,294,4,18,27,3,0,1,0
1,294,5,17,9,4,1,1,1
1,294,7,1,27,4,0,1,0
1,295,4,7,23,4,0,1,1
1,295,4,13,18,2,1,1,0
1,295,5,21,2,1,0,1,1
1,296,7,25,2,4,1,1,1
1,297,7,30,30,4,0,1,0
1,298,1,3,14,3,0,1,0
1,298,2,16,27,1,1,1,1
1,298,2,32,31,2,1,1,0
1,298,3,7,10,2,1,1,1
1,298,3,9,1,1,0,0,1
1,298,3,28,13,2,0,1,0
1,298,4,29,13,2,1,0,1
1,298,6,1,5,3,1,1,1
1,298,6,18,21,4,1,1,1
1,299,1,1,1,4,1,0,0
1,299,1,10,17,3,1,1,0
1,299,3,27,32,1,0,0,1
1,299,5,31,1,1,0,1,1
1,299,6,23,6,4,0,0,1
1,300,5,13,32,4,1,0,1
1,301,5,32,6,4,1,1,1
1,303,1,31,10,1,0,1,0
1,303,3,19,29,4,0,0,0
1,303,6,7,28,1,1,0,0
1,303,7,7,15,1,0,0,1
1,303,7,31,5,2,0,0,1
1,304,1,25,22,4,0,1,0
1,304,3,4,8,3,1,1,0
1,304,3,23,7,1,0,0,0
1,304,6,1,17,3,0,1,0
1,305,1,10,9,2,0,1,1
1,305,2,13,21,3,1,0,0
1,305,3,23,11,1,1,1,1
1,305,5,20,22,1,0,0,0
1,305,5,23,10,3,1,1,0
1,305,7,11,31,4,1,0,1
1,306,4,22,14,2,0,0,1
1,307,1,9,22,1,1,1,1
1,307,3,23,18,1,0,0,0
1,307,7,24,5,4,0,1,0
1,308,3,2,15,2,1,1,0
1,308,3,16,15,4,1,1,0
1,308,4,19,21,4,1,1,1
1,308,5,2,7,3,0,0,0
1,308,5,28,8,3,1,1,1
1,308,7,2,8,4,0,1,1
1,309,1,10,11,1,0,0,0
1,309,3,14,1,4,1,0,1
1,309,3,26,5,1,1,1,0
1,309,6,31,10,2,0,0,0
1,309,7,1,21,3,1,1,1
1,310,2,23,15,4,1,0,1
1,310,3,7,6,4,0,0,1
1,310,5,4,11,2,1,1,0
1,310,5,8,22,2,0,1,0
1,310,6,18,28,2,0,0,1
1,310,7,1,9,4,1,1,0
1,312,4,2,11,2,0,1,0
1,312,5,5,22,4,1,0,1
1,312,5,18,24,4,1,1,0
1,312,6,30,21,4,1,0,0
1,312,7,24,7,4,1,0,1
1,313,1,3,16,3,1,1,1
1,313,2,14,4,1,1,0,1
1,313,2,19,12,1,0,1,0
1,313,7,20,15,2,1,0,0
1,314,2,4,18,3,1,0,0
1,314,3,19,5,2,0,1,1
1,314,4,7,5,3,1,1,1
1,314,5,24,30,4,0,1,1
1,314,5,28,14,1,1,0,1
1,315,7,6,27,3,0,1,0
1,316,5,14,7,4,0,1,1
1,317,2,12,15,2,1,0,1
1,317,2,17,18,2,1,1,1
1,317,3,4,20,1,0,1,1
1,317,3,21,24,4,0,1,0
1,317,4,10,27,2,0,0,0
1,319,1,4,1,3,0,1,0
1,319,2,1,15,4,1,1,1
1,319,2,2,5,3,1,1,0
1,320,1,20,1,4,1,1,0
1,320,2,15,12,1,0,0,1
1,320,4,19,2,4,0,0,1
1,320,5,4,22,3,0,1,0
1,320,7,3,25,4,1,1,0
1,321,1,8,9,4,0,1,0
1,321,2,29,14,1,0,1,1
1,321,5,14,18,2,1,1,1
1,321,5,29,17,3,1,1,0
1,321,7,11,23,4,1,1,1
1,322,1,21,25,2,1,1,0
1,322,7,22,21,4,0,0,0
1,323,1,8,13,1,1,0,0
1,323,2,1,16,1,1,1,0
1,323,7,7,7,4,0,1,0
1,324,4,22,28,4,1,1,0
1,324,5,8,7,2,1,1,0
1,324,6,29,26,3,0,0,0
1,325,5,2,11,2,0,1,0
1,325,7,1,4,1,0,1,0
1,326,2,22,8,4,0,1,0
1,326,4,20,10,2,1,0,1
1,326,6,3,11,1,1,1,1
1,326,7,10,1,1,1,1,1
1,327,1,13,22,3,1,1,0
1,327,7,19,14,4,0,1,1
1,328,1,29,28,4,1,1,0
1,328,2,21,24,4,1,0,0
1,328,7,25,28,3,1,0,1
1,329,2,10,8,4,1,0,0
1,329,5,15,14,4,0,1,0
1,329,5,19,15,4,0,1,0
1,329,5,28,29,2,0,1,1
1,329,6,8,26,3,1,1,0
1,329,6,17,29,4,0,1,1
1,329,7,6,28,2,1,1,0
1,329,7,29,19,4,0,0,1
1,330,2,28,17,4,1,0,0
1,330,5,22,5,2,1,1,0
1,330,7,14,24,3,0,0,1
1,331,5,4,18,3,1,1,0
1,331,5,27,8,1,0,0,1
1,331,7,9,10,4,0,1,1
1,332,2,1,10,3,0,0,1
1,332,2,1,11,3,0,1,1
1,332,2,20,15,2,0,1,1
1,332,4,12,16,1,0,0,1
1,332,6,1,15,4,1,0,1
1,332,7,6,27,4,0,0,0
1,333,4,21,21,4,1,1,0
1,333,6,16,3,2,1,1,1
1,333,6,24,16,3,1,1,0
1,334,3,10,2,3,0,0,0
1,334,5,25,4,2,0,1,0
1,334,6,4,23,3,1,0,1
1,334,7,16,17,2,0,0,0
1,335,1,16,12,4,1,0,1
1,335,1,24,3,2,1,1,1
1,335,2,2,8,4,1,1,1
1,335,4,3,1,1,0,0,1
1,335,4,19,14,4,0,1,1
1,335,5,13,11,2,0,0,0
1,335,6,28,27,4,0,0,0
1,336,4,27,21,3,0,1,1
1,336,7,26,3,3,0,1,1
1,337,1,2,11,3,0,0,0
1,337,1,7,20,3,0,1,0
1,337,3,16,15,4,0,1,1
1,337,5,22,13,1,1,0,1
1,337,7,6,19,3,1,0,0
1,337,7,16,6,3,1,0,0
1,338,1,5,24,3,1,1,0
1,338,2,19,9,1,0,0,0
1,338,2,19,11,2,0,0,1
1,338,4,9,15,3,0,0,1
1,338,5,10,20,3,0,1,1
1,338,5,27,10,4,0,1,0
1,338,7,12,2,3,0,0,1
1,339,2,22,19,1,1,0,1
1,339,3,14,3,1,0,1,1
1,339,7,19,18,2,1,1,1
1,340,3,1,13,4,1,0,0
1,340,3,26,2,4,0,0,1
1,340,5,8,27,2,1,0,0
1,340,7,12,23,1,0,1,0
1,341,3,2,7,3,0,1,0
1,341,3,24,16,1,1,1,1
1,342,3,3,15,1,0,0,0
1,342,6,26,28,2,1,1,1
1,343,2,26,28,4,0,0,1
1,343,4,12,11,4,0,1,0
1,343,6,8,10,1,1,0,0
1,343,6,25,3,4,0,0,1
1,343,7,11,8,4,0,1,1
1,344,1,2,4,1,0,0,1
1,345,2,4,8,2,0,0,0
1,345,3,13,24,2,1,0,1
1,345,5,21,24,2,1,1,1
1,345,6,9,4,4,1,1,1
1,346,1,1,24,1,0,1,1
1,346,5,4,26,4,1,1,0
1,346,5,8,21,2,0,0,1
1,347,1,3,9,1,1,1,0
1,348,5,3,13,1,1,0,1
1,348,5,24,3,3,0,1,0
1,351,5,15,21,1,1,0,0
1,351,6,25,9,3,0,0,0
1,351,7,6,1,3,1,0,1
1,351,7,19,1,4,1,1,0
1,352,1,19,5,2,1,1,1
1,352,2,6,17,2,0,0,0
1,352,4,14,10,3,0,0,1
1,352,4,26,21,4,0,1,0
1,352,5,17,11,3,0,0,0
1,352,6,17,6,4,1,0,1
1,352,7,12,5,1,0,1,0
1,353,2,12,10,4,0,1,1
1,354,6,19,21,4,0,1,0
1,355,2,2,26,1,1,0,0
1,355,2,27,9,2,0,1,1
1,355,4,15,19,4,0,1,1
1,355,4,27,11,4,1,0,0
1,355,4,27,21,3,1,0,0
1,355,7,18,13,2,1,0,0
1,356,3,10,5,1,1,1,1
1,356,3,25,7,4,0,1,0
1,356,4,27,24,4,1,1,1
1,357,2,16,26,2,0,1,0
1,357,3,13,17,2,0,0,1
1,357,4,27,23,3,1,1,1
1,358,1,13,19,4,0,1,1
1,358,3,6,16,3,0,0,0
1,358,6,22,18,1,1,1,1
1,359,1,16,6,2,1,0,1
1,359,1,20,17,4,0,0,0
1,359,3,9,23,2,0,0,0
1,359,4,26,21,1,1,1,1
1,359,5,12,1,2,0,0,0
1,359,5,19,12,1,0,1,0
1,359,7,2,22,2,1,0,1
1,360,1,17,24,1,1,1,0
1,360,2,4,2,2,0,1,0
1,360,6,1,25,3,1,1,0
1,360,6,19,4,3,1,0,0
1,361,6,3,20,2,1,1,1
1,361,7,20,17,2,1,0,1
1,362,3,8,3,2,0,0,1
1,362,3,24,16,4,1,0,0
1,362,5,26,25,4,0,1,0
1,362,7,7,25,1,0,0,0
1,363,4,15,14,4,0,1,1
1,364,7,3,23,4,1,1,1
1,364,7,22,8,4,1,0,0
1,365,1,21,14,2,1,1,1
1,365,4,23,9,4,1,0,0
1,365,7,23,16,3,0,0,0
1,366,2,21,21,1,0,0,0
1,366,2,25,25,3,1,1,1
1,366,3,14,13,2,0,1,0
1,366,5,4,18,2,0,0,1
1,367,3,2,25,4,1,0,1
1,367,3,18,7,3,1,1,0
1,367,4,21,24,3,0,1,0
1,367,6,3,16,1,0,0,0
1,367,6,14,11,4,1,1,0
1,367,6,17,25,3,1,1,1
1,368,5,2,9,3,0,1,0
1,368,5,5,24,1,1,0,0
1,368,7,2,6,1,0,0,0
1,369,5,10,18,2,0,1,1
1,369,7,12,16,4,1,1,1
1,369,7,21,19,1,1,1,0
1,370,2,16,10,4,1,1,0
1,370,3,10,9,1,1,1,0
1,370,5,25,1,4,1,0,0
1,370,7,14,9,3,0,0,0
1,371,6,7,18,2,0,0,0
1,372,1,21,22,2,1,1,1
1,372,3,11,1,1,0,1,0
1,373,3,1,23,2,1,0,1
1,373,4,3,3,4,0,0,1
1,374,1,5,9,4,1,1,0
1,375,1,12,24,3,0,1,1
1,375,1,25,17,3,1,0,1
1,375,2,7,19,2,1,0,1
1,375,2,25,2,3,1,1,1
1,375,3,13,5,4,0,0,1
1,375,3,24,11,3,1,1,0
1,376,3,12,13,2,1,1,0
1,376,4,10,24,2,1,0,0
1,377,1,3,24,2,1,0,1
1,377,4,2,25,4,0,0,1
1,377,4,11,19,2,0,1,0
1,377,7,8,6,1,0,0,0
1,378,1,17,1,2,1,0,1
1,378,1,24,17,2,1,1,1
1,378,2,1,14,2,1,1,0
1,378,4,12,3,3,1,1,1
1,378,6,17,15,1,1,1,1
1,379,1,22,23,1,0,1,0
1,379,2,1,8,2,1,0,0
1,379,2,6,18,2,0,1,1
1,379,3,8,22,2,1,1,1
1,379,6,23,22,2,1,1,0
1,380,3,3,18,1,1,1,1
1,380,3,21,12,3,1,0,0
1,380,4,13,14,1,1,0,0
1,380,6,24,13,4,0,0,0
1,380,7,12,12,4,1,0,0
1,380,7,22,7,3,0,0,0
1,381,2,3,23,1,0,0,1
1,381,2,19,16,4,1,0,0
1,381,5,7,11,3,0,1,1
1,382,2,1,7,2,0,0,0
1,382,3,12,18,3,1,0,0
1,382,4,13,6,1,0,0,1
1,382,4,21,25,3,1,0,1
1,382,5,8,9,4,0,1,1
1,383,2,2,16,4,1,0,0
1,383,4,3,10,3,1,1,1
1,383,5,11,10,4,0,0,0
1,383,5,20,8,3,0,1,1
1,383,7,19,16,4,0,1,1
1,383,7,23,11,3,0,0,0
1,384,1,9,18,4,1,1,1
1,384,3,5,17,3,0,0,0
1,385,1,12,8,2,1,0,1
1,385,3,8,18,4,0,0,0
1,385,4,3,14,4,1,1,0
1,385,4,16,17,3,1,1,1
1,385,4,20,19,3,0,1,0
1,385,6,17,7,1,1,0,1
1,386,3,10,5,3,0,0,0
1,386,5,7,23,2,0,1,0
1,387,1,12,5,2,0,0,0
1,387,2,1,11,4,0,1,0
1,387,2,11,3,2,0,1,1
1,387,2,19,22,1,0,1,1
1,387,3,13,21,1,0,1,0
1,387,4,6,1,4,1,1,1
1,387,6,13,2,2,0,1,0
1,389,3,15,3,1,0,1,1
1,389,4,9,1,1,0,0,0
1,389,5,8,17,2,0,1,0
1,390,2,11,2,2,1,0,0
1,390,4,24,5,1,1,0,0
1,391,2,11,24,1,0,0,0
1,391,2,16,19,4,0,1,1
1,391,6,20,20,1,0,1,1
1,391,7,22,13,4,1,1,0
1,392,4,1,22,2,1,0,0
1,392,4,24,6,1,0,1,1
1,392,7,17,7,4,0,0,1
1,393,1,20,10,3,1,0,1
1,393,6,2,16,3,1,0,0
1,394,6,23,17,1,1,0,1
1,394,7,22,23,1,1,0,1
1,395,1,20,3,4,0,0,0
1,395,7,2,10,3,1,0,1
1,395,7,8,2,4,1,0,0
1,396,1,21,9,3,1,1,1
1,396,3,21,14,2,0,1,1
1,396,5,16,17,2,0,1,1
1,396,6,10,17,1,1,0,1
1,397,2,14,6,4,0,0,0
1,397,2,18,13,1,1,1,1
1,397,6,23,12,3,0,1,0
1,398,5,2,19,4,0,1,0
1,398,7,18,3,1,1,1,0
1,399,6,7,17,4,0,1,0
1,399,6,24,22,4,0,1,1
1,400,4,11,11,4,0,1,1
1,400,5,12,12,1,0,1,0
1,401,4,15,17,1,1,0,0
1,401,6,14,18,1,1,0,1
1,402,2,14,20,4,0,1,1
1,402,2,22,21,4,0,1,1
1,402,3,6,23,1,1,0,1
1,404,1,2,15,4,0,1,1
1,404,2,3,16,1,1,1,1
1,404,2,4,8,2,0,0,0
1,404,3,4,7,2,0,0,0
1,404,7,13,16,1,1,0,0
1,405,2,1,13,4,0,0,0
1,405,3,23,1,4,1,0,0
1,405,4,15,6,2,0,1,0
1,405,5,4,5,4,0,0,1
1,405,7,11,1,3,0,0,1
1,406,2,23,6,4,1,0,1
1,406,3,6,2,3,1,1,1
1,407,1,22,19,1,1,0,1
1,407,4,12,10,2,0,1,1
1,407,5,1,15,1,1,1,0
1,407,5,22,14,3,1,0,1
1,407,6,19,1,4,0,0,1
1,407,7,23,10,4,1,1,1
1,408,1,10,11,1,0,1,0
1,408,1,21,18,1,0,0,0
1,408,2,4,20,2,1,1,0
1,408,2,16,6,1,1,0,0
1,408,3,18,13,2,0,1,1
1,408,5,12,4,3,1,0,1
1,408,6,22,12,3,0,0,0
1,408,6,23,17,1,0,1,1
1,408,7,7,6,4,0,1,0
1,409,2,2,21,4,1,0,1
1,409,2,4,7,1,1,0,0
1,409,3,5,7,4,0,0,0
1,409,5,13,11,4,1,1,1
1,410,1,15,1,3,1,0,1
1,410,2,1,19,4,1,0,0
1,410,3,8,12,1,0,1,0
1,411,1,18,23,1,0,1,1
1,411,2,9,18,3,0,0,1
1,411,3,18,6,4,0,0,0
1,411,4,9,20,3,1,0,1
1,411,4,18,23,4,0,0,0
1,411,5,8,15,2,0,0,0
1,411,7,8,5,3,0,0,0
1,411,7,17,2,4,1,0,1
1,412,1,18,15,3,1,1,0
1,412,2,8,2,3,0,1,1
1,412,7,19,8,2,1,0,0
1,413,2,18,23,2,1,1,0
1,413,3,20,15,4,0,1,1
1,413,5,4,16,4,0,0,0
1,413,7,6,21,1,1,0,0
1,414,3,1,4,4,1,0,1
1,414,6,4,11,1,1,0,0
1,415,3,23,16,4,0,0,0
1,416,1,17,6,2,1,0,0
1,416,1,20,4,1,1,0,1
1,416,3,23,10,3,1,1,0
1,416,7,13,13,4,1,1,0
1,417,3,1,7,3,0,1,0
1,417,3,1,9,4,1,1,0
1,417,3,9,7,4,0,0,0
1,417,6,22,6,1,0,0,0
1,418,1,8,7,1,1,0,1
1,418,1,17,10,1,1,0,0
1,418,3,15,13,1,0,1,0
1,418,4,22,11,4,1,0,0
1,418,5,21,11,4,1,0,0
1,419,1,4,3,1,1,1,0
1,419,1,7,7,2,0,0,0
1,419,5,9,3,4,0,0,0
1,419,5,10,6,4,1,0,1
1,419,5,13,16,4,0,1,1
1,419,6,2,9,1,0,0,0
1,419,6,22,11,3,0,0,1
1,420,1,5,5,1,0,1,0
1,420,1,21,18,1,0,1,0
1,421,2,10,21,3,1,1,1
1,421,3,22,7,2,1,1,1
1,422,2,6,11,3,1,0,0
1,423,1,2,11,1,1,0,1
1,423,1,17,7,1,0,0,0
1,423,3,10,11,2,0,0,1
1,423,3,16,15,2,0,0,0
1,423,4,1,8,2,0,1,1
1,423,4,17,20,3,1,1,1
1,423,4,17,20,4,1,1,0
1,423,6,10,7,3,1,0,1
1,423,7,15,10,3,1,0,1
1,424,3,1,4,4,1,1,0
1,424,7,5,5,3,0,1,0
1,426,3,18,13,1,0,0,1
1,426,4,19,12,1,1,0,0
1,426,7,5,11,3,0,0,1
1,427,3,14,11,2,0,1,1
1,427,7,2,13,1,0,0,0
1,428,1,10,15,2,0,0,1
1,428,3,18,18,3,0,0,1
1,428,6,16,1,2,0,1,1
1,428,6,20,16,3,0,1,0
1,428,7,7,8,3,1,1,1
1,428,7,22,7,4,0,1,1
1,429,6,17,22,2,0,1,1
1,430,1,1,11,4,0,1,1
1,430,2,15,15,4,0,1,1
1,430,2,17,15,4,1,1,0
1,431,1,22,18,3,0,0,1
1,431,6,10,15,1,1,0,0
1,432,2,12,14,1,0,1,0
1,432,7,17,10,2,1,0,1
1,433,5,5,3,3,1,1,0
1,433,7,18,18,2,0,0,1
1,434,2,12,21,4,0,0,1
1,434,3,15,1,2,1,0,1
1,434,5,20,7,1,0,0,0
1,435,1,1,19,1,1,1,1
1,435,1,2,5,3,1,1,1
1,435,1,14,7,3,1,0,1
1,435,5,17,21,2,1,1,0
1,435,6,21,14,3,1,1,0
1,435,7,4,7,1,0,0,1
1,437,3,7,2,2,0,1,1
1,437,3,12,20,2,1,0,1
1,437,6,4,20,3,0,1,1
1,437,6,19,10,4,1,1,0
1,437,7,2,10,4,0,1,1
1,437,7,19,21,1,1,1,1
1,438,1,20,19,4,0,1,1
1,438,4,19,7,2,0,1,0
1,438,5,3,11,4,0,0,0
1,438,6,5,17,2,1,0,1
1,438,6,17,18,4,0,0,1
1,439,2,19,16,3,1,0,0
1,439,3,1,14,3,0,0,0
1,439,4,19,18,3,1,0,0
1,439,5,9,5,2,0,0,0
1,440,2,7,5,4,1,1,1
1,440,3,4,7,1,0,0,1
1,441,1,8,3,3,0,0,0
1,441,2,3,16,2,1,0,1
1,441,4,5,6,1,1,0,1
1,441,5,1,5,3,1,0,1
1,441,7,14,11,3,0,0,1
1,442,3,16,13,4,0,0,0
1,442,6,5,10,1,0,1,0
1,442,7,17,6,4,1,0,0
1,443,2,8,12,3,1,1,0
1,443,2,10,19,3,1,1,0
1,443,7,4,10,2,1,1,1
1,444,1,11,2,4,0,0,0
1,444,3,8,11,3,0,0,1
1,444,3,11,5,4,1,0,1
1,444,4,8,16,4,1,0,1
1,444,5,14,8,4,1,0,1
1,444,5,19,19,1,1,1,0
1,446,1,18,6,3,1,1,1
1,447,2,2,16,2,0,1,1
1,447,4,3,6,3,0,1,1
1,447,5,1,16,2,0,1,1
1,447,7,2,8,4,0,0,0
1,448,2,5,2,4,1,0,1
1,448,7,8,18,1,0,0,0
1,449,1,16,1,2,0,1,1
1,449,2,19,6,4,1,1,0
1,449,3,19,10,3,1,1,0
1,449,4,16,10,4,0,1,0
1,449,4,17,21,4,0,1,0
1,450,1,21,19,3,1,1,1
1,450,2,13,14,2,1,1,1
1,450,3,6,18,1,1,0,0
1,450,4,11,11,4,1,1,0
1,450,4,11,15,4,1,0,0
1,450,6,6,17,2,1,1,1
1,450,7,1,17,1,0,0,1
1,451,1,16,8,2,1,0,1
1,451,1,17,20,2,1,1,0
1,451,4,7,14,1,1,1,1
1,451,5,19,15,3,1,0,0
1,451,7,4,1,1,1,1,0
1,452,3,8,2,3,0,1,1
1,452,6,3,5,3,1,1,1
1,452,7,15,16,3,0,0,1
1,453,2,5,15,3,1,0,1
1,453,2,17,21,2,1,1,0
1,453,3,7,4,2,0,0,1
1,453,4,10,6,2,0,0,1
1,453,4,13,16,1,0,0,0
1,454,2,6,17,1,1,0,0
1,454,7,15,1,2,0,0,0
1,455,1,5,17,4,1,1,0
1,455,3,19,3,3,1,0,1
1,455,6,15,20,3,0,0,0
1,456,1,10,1,1,0,0,0
1,456,2,8,13,2,0,1,0
1,456,3,16,14,3,1,1,1
1,456,5,8,5,1,0,0,0
1,456,5,9,10,2,0,1,1
1,456,7,6,3,3,0,0,1
1,457,3,10,6,4,1,0,1
1,457,5,12,10,4,0,0,0
1,458,4,14,6,2,0,1,0
1,459,2,5,14,4,1,0,1
1,459,2,6,16,4,1,1,1
1,459,2,20,5,1,0,1,0
1,459,4,20,7,3,0,0,0
1,459,6,8,16,2,0,0,1
1,460,3,1,11,1,0,1,0
1,460,7,16,4,1,1,1,1
1,461,4,5,4,4,0,0,0
1,461,6,17,19,2,0,1,0
1,462,3,15,20,3,0,0,0
1,462,4,12,13,1,0,0,1
1,462,7,5,2,2,0,0,1
1,463,2,14,4,2,0,0,0
1,463,3,1,12,2,0,1,1
1,463,4,19,12,2,1,0,0
1,463,5,5,3,4,0,1,1
1,464,1,14,15,3,0,0,0
1,464,6,1,7,3,1,0,1
1,465,1,14,15,2,0,1,1
1,465,2,1,18,4,0,0,0
1,465,6,10,2,1,0,0,0
1,466,1,6,15,1,0,0,0
1,466,2,4,20,3,1,1,0
1,467,3,20,16,4,1,1,0
1,467,6,4,6,3,0,1,0
1,468,2,4,18,1,0,1,0
1,468,2,18,15,2,0,0,0
1,468,6,14,20,3,0,0,1
1,468,6,19,2,3,1,1,0
1,469,7,20,11,2,0,1,1
1,470,4,20,6,3,0,1,0
1,470,7,15,14,1,0,0,1
1,471,3,17,9,4,0,1,0
1,471,4,20,13,3,1,0,0
1,472,5,6,13,4,0,1,0
1,472,6,2,1,2,1,1,0
1,473,1,6,20,3,1,0,0
1,473,4,10,11,3,1,0,0
1,474,2,1,19,2,1,1,0
1,475,1,7,17,4,0,0,1
1,475,4,11,8,1,0,1,0
1,476,5,9,18,1,1,1,0
1,476,7,19,14,3,0,1,0
1,477,2,14,9,4,0,0,0
1,477,4,19,17,2,1,1,0
1,478,1,2,13,1,1,0,0
1,478,1,15,13,4,1,0,0
1,478,1,17,19,2,1,0,0
1,478,3,4,6,4,0,0,0
1,478,6,16,13,4,1,0,1
1,478,7,15,6,2,1,0,0
1,479,5,17,1,1,1,1,1
1,480,2,19,19,3,1,1,1
1,480,5,17,5,1,0,1,1
1,480,6,5,7,1,1,1,0
1,480,6,15,9,2,0,0,0
1,481,2,1,14,3,0,1,0
1,481,3,17,3,4,1,1,0
1,481,6,17,2,4,1,0,0
1,482,3,10,18,1,0,1,0
1,482,3,11,17,4,1,0,1
1,483,1,8,17,4,0,0,1
1,483,4,11,8,1,1,1,1
1,483,6,7,17,2,0,0,0
