batchsize,dim_input,dim_output,activation_fct
1,4011,2827,0
1,4014,1692,1
1,4016,243,1
1,4017,3616,1
1,4018,1017,0
1,4019,2249,0
1,4021,214,1
1,4023,3337,0
1,4030,3351,0
1,4036,1815,1
1,4038,23,0
1,4039,2505,0
1,4039,2920,1
1,4042,920,0
1,4042,1714,1
1,4042,3785,0
1,4042,3825,0
1,4044,1795,0
1,4046,518,0
1,4047,542,1
1,4047,3131,1
1,4048,236,1
1,4052,1673,1
1,4054,2305,1
1,4055,2934,0
1,4056,516,0
1,4060,1191,1
1,4060,3340,1
1,4061,1759,1
1,4062,3595,1
1,4067,3197,0
1,4069,3578,0
1,4073,3032,0
1,4078,185,0
1,4079,3981,0
1,4080,3497,1
1,4084,2425,0
1,4085,1696,0
1,4090,1963,1
1,4093,1190,0
2,10,1097,0
2,10,2542,1
2,12,2312,0
2,13,1910,1
2,31,3677,0
2,32,792,1
2,34,4057,1
2,35,3348,1
2,40,734,1
2,40,3952,1
2,43,2706,0
2,46,1030,0
2,46,2918,1
2,48,703,0
2,52,1336,0
2,54,3328,1
2,54,3672,1
2,59,3491,1
2,62,3182,1
2,67,392,0
2,73,776,0
2,75,1699,0
2,77,3937,0
2,78,2148,1
2,82,1452,0
2,84,1121,1
2,87,3957,1
2,88,1155,1
2,88,2700,0
2,101,586,0
2,102,3176,1
2,103,3445,1
2,103,3923,0
2,108,3165,1
2,114,1678,1
2,114,3025,1
2,116,1502,0
2,116,2224,1
2,117,1035,1
2,122,3791,1
2,123,1008,1
2,124,764,0
2,124,1604,1
2,127,3426,1
2,146,3993,0
2,153,1013,0
2,156,3354,1
2,158,1950,1
2,159,2328,1
2,159,3921,0
2,160,2772,0
2,164,1717,0
2,169,87,0
2,170,2286,1
2,174,2066,0
2,174,2230,1
2,174,2503,0
2,178,3784,0
2,182,550,0
2,182,2271,1
2,189,2289,1
2,196,749,0
2,196,2108,0
2,200,2005,0
2,201,638,1
2,201,1998,1
2,208,2579,0
2,209,169,0
2,209,672,1
2,209,2291,0
2,213,2777,0
2,214,1516,1
2,218,295,1
2,225,3830,0
2,226,3841,0
2,232,3124,1
2,234,175,0
2,234,3557,1
2,237,285,0
2,237,3807,0
2,240,935,0
2,242,290,0
2,244,530,1
2,247,3653,1
2,248,1714,0
2,251,1346,1
2,254,1148,0
2,256,1550,1
2,263,1736,1
2,263,2631,1
2,268,541,0
2,269,2115,0
2,270,368,0
2,273,1596,1
2,274,2145,1
2,283,727,0
2,285,2418,1
2,286,2867,1
2,288,2196,0
2,289,2764,1
2,292,1522,0
2,292,3273,0
2,293,2527,0
2,298,3390,0
2,301,419,1
2,301,2210,1
2,302,3695,1
2,305,1520,0
2,307,1311,1
2,308,2939,0
2,309,3051,0
2,310,239,0
2,310,1333,1
2,310,1956,1
2,310,2592,0
2,318,1179,1
2,322,3748,1
2,326,835,0
2,327,2733,0
2,330,68,0
2,331,66,0
2,334,2202,0
2,339,496,1
2,342,3236,1
2,343,3144,1
2,350,603,0
2,353,3694,1
2,354,3125,1
2,356,1052,0
2,356,2189,0
2,360,2257,1
2,363,479,0
2,366,873,0
2,367,2127,1
2,367,3197,0
2,372,3287,0
2,372,3643,0
2,374,2766,0
2,387,1445,1
2,388,1739,0
2,393,412,0
2,408,1086,0
2,409,3978,1
2,417,1261,1
2,417,3227,1
2,419,1239,0
2,423,1767,0
2,428,3754,1
2,430,788,0
2,434,1894,1
2,440,139,0
2,444,4064,0
2,446,2437,1
2,446,3361,0
2,447,697,1
2,450,39,1
2,453,1078,0
2,453,3713,1
2,456,922,1
2,456,3973,1
2,459,2186,1
2,459,3075,0
2,461,259,0
2,461,3172,0
2,463,2244,0
2,464,261,0
2,464,1889,0
2,466,3026,1
2,467,2150,0
2,469,3183,0
2,470,70,0
2,470,3750,1
2,472,1331,1
2,476,1385,0
2,478,738,0
2,483,3223,0
2,487,3588,1
2,490,2525,0
2,491,2831,0
2,494,3687,1
2,497,1084,0
2,499,3552,1
2,506,3896,1
2,508,2425,0
2,512,3609,1
2,516,74,1
2,518,68,0
2,521,2266,1
2,522,299,1
2,523,1922,0
2,525,3607,1
2,526,1218,0
2,527,3253,1
2,528,317,1
2,533,605,1
2,534,2665,0
2,534,2824,0
2,536,1057,0
2,541,1939,1
2,549,3585,1
2,551,205,0
2,551,3313,0
2,552,2786,0
2,554,3981,1
2,562,684,1
2,562,3668,0
2,565,1533,0
2,568,2549,0
2,570,1411,0
2,573,1610,0
2,578,1661,1
2,579,3087,1
2,590,997,0
2,592,1008,1
2,596,2159,1
2,598,495,1
2,599,1697,1
2,601,897,0
2,602,3288,0
2,605,2102,1
2,605,2261,0
2,605,2792,0
2,607,3527,1
2,610,3124,0
2,611,2033,0
2,615,3579,0
2,620,2090,1
2,621,1560,0
2,622,2950,1
2,629,144,1
2,630,3151,0
2,635,1322,0
2,636,2603,1
2,637,3605,0
2,643,2495,0
2,644,2925,1
2,659,720,1
2,659,3666,1
2,660,2358,1
2,661,471,1
2,665,2548,1
2,667,1902,1
2,668,3844,1
2,673,2026,0
2,674,1693,1
2,675,519,1
2,675,1055,0
2,686,2403,1
2,691,106,1
2,691,3584,0
2,697,2149,0
2,708,2128,0
2,708,3454,1
2,713,908,1
2,720,2864,1
2,722,2562,1
2,728,3200,0
2,729,3768,0
2,733,3435,1
2,733,3747,1
2,734,2578,1
2,737,2353,1
2,744,1784,1
2,747,4037,0
2,749,1997,0
2,755,1465,1
2,757,1009,1
2,762,397,0
2,767,540,0
2,771,1499,0
2,774,3128,0
2,786,909,0
2,793,513,0
2,793,1082,0
2,796,946,1
2,796,1517,0
2,796,2931,1
2,797,3446,1
2,798,4008,1
2,800,3928,0
2,801,2421,1
2,805,2338,0
2,806,2194,0
2,809,1299,0
2,809,2727,0
2,811,1887,1
2,812,2014,1
2,814,3785,0
2,815,1471,1
2,819,3877,1
2,821,1828,0
2,825,3440,1
2,834,3923,1
2,836,238,1
2,837,549,0
2,837,954,0
2,838,3086,1
2,839,26,1
2,839,1668,0
2,840,3533,1
2,843,294,0
2,846,244,0
2,851,963,1
2,853,3531,1
2,857,3351,1
2,858,210,0
2,859,693,1
2,870,2591,1
2,873,3842,1
2,874,2847,0
2,875,3420,1
2,882,1203,0
2,886,3378,0
2,891,3905,0
2,895,3539,1
2,900,1278,0
2,901,347,1
2,901,3464,0
2,902,2588,0
2,903,1653,0
2,909,3787,0
2,919,2702,0
2,920,1810,1
2,921,1715,0
2,923,471,1
2,924,1658,1
2,926,185,1
2,927,3453,0
2,929,3379,0
2,930,2435,1
2,932,2218,1
2,935,620,1
2,937,367,1
2,937,2526,0
2,939,1224,1
2,942,479,1
2,949,2878,0
2,949,3338,1
2,950,245,1
2,954,1483,1
2,956,248,0
2,956,955,0
2,959,268,0
2,966,1057,0
2,966,2055,1
2,970,695,1
2,973,2765,1
2,981,667,1
2,982,3870,0
2,983,4086,0
2,1005,1982,0
2,1007,1328,0
2,1008,1951,0
2,1011,2043,0
2,1013,844,1
2,1016,1119,0
2,1017,1816,0
2,1020,3593,0
2,1022,1597,1
2,1022,3846,0
2,1027,2974,0
2,1028,2144,1
2,1031,626,0
2,1032,2500,0
2,1032,2868,1
2,1037,2183,0
2,1044,1126,1
2,1045,1794,1
2,1046,2855,1
2,1048,51,1
2,1049,422,1
2,1050,782,0
2,1050,1131,1
2,1054,3476,1
2,1062,2839,1
2,1062,3625,1
2,1063,3710,0
2,1071,2585,0
2,1074,1244,0
2,1076,1662,0
2,1084,3837,1
2,1086,507,1
2,1091,1785,1
2,1091,2024,0
2,1092,2386,0
2,1092,2926,0
2,1098,1646,1
2,1104,2060,0
2,1108,1823,1
2,1108,3024,0
2,1119,50,1
2,1119,2984,0
2,1121,4063,0
2,1122,1229,0
2,1124,2793,1
2,1127,179,1
2,1131,58,1
2,1131,1039,0
2,1132,3669,0
2,1134,231,0
2,1135,3280,1
2,1137,2964,1
2,1139,2489,0
2,1160,887,1
2,1166,3450,1
2,1171,2209,0
2,1174,3135,0
2,1177,765,0
2,1178,924,0
2,1179,389,0
2,1184,2030,0
2,1188,1721,0
2,1188,1762,1
2,1189,1781,0
2,1191,2049,0
2,1192,779,1
2,1200,104,0
2,1201,685,1
2,1201,3971,1
2,1203,1490,1
2,1203,2324,1
2,1205,101,1
2,1206,3281,0
2,1211,3264,1
2,1213,1792,0
2,1215,3134,0
2,1216,2507,0
2,1219,1018,0
2,1219,3023,0
2,1221,1340,0
2,1222,3826,1
2,1223,2150,0
2,1226,3699,1
2,1227,2071,0
2,1228,142,1
2,1229,3445,0
2,1232,1282,1
2,1236,2085,1
2,1236,3697,1
2,1237,3986,1
2,1238,1280,0
2,1238,3680,1
2,1240,2882,0
2,1241,1066,0
2,1243,2831,1
2,1260,2068,0
2,1262,380,1
2,1269,1648,1
2,1272,904,0
2,1276,360,0
2,1278,2683,0
2,1289,618,0
2,1292,1214,0
2,1292,3668,0
2,1295,2506,1
2,1295,3792,1
2,1296,4024,0
2,1297,1821,0
2,1298,1053,1
2,1299,3289,1
2,1300,1444,1
2,1308,2159,1
2,1309,930,1
2,1312,258,0
2,1315,1328,0
2,1316,972,0
2,1317,2913,1
2,1319,2588,1
2,1322,111,0
2,1323,1206,0
2,1324,1100,0
2,1327,577,0
2,1327,2249,1
2,1330,953,0
2,1330,2345,1
2,1333,2385,1
2,1336,2659,0
2,1338,2094,1
2,1338,2715,0
2,1338,3079,0
2,1340,3645,1
2,1343,89,1
2,1343,1985,0
2,1343,3339,1
2,1348,782,1
2,1351,759,1
2,1355,1520,1
2,1356,1187,0
2,1357,2365,1
2,1357,3655,0
2,1363,2449,0
2,1364,3270,1
2,1366,306,0
2,1368,40,0
2,1369,1293,0
2,1372,1586,1
2,1375,2163,1
2,1376,161,0
2,1378,1728,1
2,1380,1121,0
2,1382,2456,1
2,1383,2617,1
2,1386,274,0
2,1394,3155,0
2,1394,3718,1
2,1396,304,0
2,1399,3942,1
2,1401,582,1
2,1402,1823,0
2,1407,1382,1
2,1410,2531,0
2,1411,1842,1
2,1412,3323,0
2,1413,537,0
2,1421,1355,1
2,1424,3371,1
2,1425,1721,0
2,1425,3081,1
2,1425,3537,1
2,1426,2672,0
2,1428,1568,0
2,1430,1259,0
2,1434,4028,1
2,1435,2752,0
2,1437,465,1
2,1441,1635,0
2,1442,2900,1
2,1443,1499,1
2,1446,3991,1
2,1447,738,1
2,1449,1908,1
2,1452,2468,0
2,1454,606,1
2,1456,530,0
2,1456,1746,0
2,1456,1881,0
2,1456,3380,0
2,1457,251,1
2,1457,3867,0
2,1464,381,1
2,1472,2316,1
2,1476,74,1
2,1476,1775,0
2,1480,2728,0
2,1482,1275,1
2,1482,3438,1
2,1483,1310,0
2,1483,2819,1
2,1484,1925,1
2,1485,3268,1
2,1485,3602,1
2,1486,600,1
2,1486,2113,0
2,1489,2849,0
2,1492,3496,1
2,1493,1502,1
2,1493,2491,1
2,1496,1250,0
2,1497,1673,0
2,1497,3613,1
2,1498,1308,1
2,1501,2692,0
2,1504,4004,1
2,1505,909,0
2,1509,513,0
2,1509,3568,1
2,1510,3892,0
2,1511,1473,0
2,1514,2392,1
2,1518,2993,0
2,1519,2349,1
2,1519,3042,1
2,1521,225,1
2,1521,2416,1
2,1522,1913,0
2,1524,118,0
2,1535,450,0
2,1538,1045,0
2,1541,298,1
2,1541,1347,1
2,1547,3939,0
2,1552,2969,0
2,1553,2735,0
2,1554,736,1
2,1554,2806,1
2,1557,994,1
2,1559,1924,1
2,1564,3053,1
2,1565,721,1
2,1572,5,0
2,1575,1924,0
2,1576,3950,1
2,1578,3433,1
2,1580,3383,0
2,1582,89,0
2,1582,1247,1
2,1586,1397,0
2,1587,777,0
2,1594,1004,0
2,1594,3222,1
2,1604,1249,0
2,1609,3400,1
2,1613,762,1
2,1615,2105,1
2,1617,561,1
2,1617,3960,1
2,1619,436,0
2,1621,2348,0
2,1621,3473,0
2,1621,3903,0
2,1630,3714,0
2,1631,1260,0
2,1632,1424,0
2,1634,262,0
2,1637,3934,1
2,1638,1413,1
2,1641,3509,0
2,1644,3945,1
2,1646,1712,0
2,1650,3819,1
2,1651,452,0
2,1651,1356,0
2,1655,129,1
2,1656,3220,1
2,1663,596,1
2,1664,777,0
2,1666,2907,0
2,1667,2475,1
2,1673,415,0
2,1673,2959,0
2,1676,1127,1
2,1678,1424,1
2,1681,3121,1
2,1683,3453,1
2,1687,1011,1
2,1690,3257,1
2,1691,1346,0
2,1692,2279,1
2,1693,2669,0
2,1698,2563,1
2,1700,1253,0
2,1702,571,1
2,1703,2074,0
2,1703,3378,1
2,1706,2701,1
2,1714,2455,0
2,1718,17,0
2,1719,3684,1
2,1721,2642,1
2,1722,4022,1
2,1724,1744,1
2,1725,3735,0
2,1729,2407,1
2,1734,702,1
2,1737,3723,1
2,1738,1627,0
2,1741,2864,1
2,1742,64,1
2,1742,2911,0
2,1742,3933,1
2,1743,204,1
2,1743,1906,0
2,1745,762,0
2,1748,1341,0
2,1750,1881,1
2,1750,3585,0
2,1751,2539,0
2,1754,3459,0
2,1756,1455,0
2,1758,491,0
2,1759,854,0
2,1759,1225,1
2,1759,2308,0
2,1761,3837,1
2,1770,432,0
2,1779,493,0
2,1779,3360,0
2,1780,2992,0
2,1780,3639,0
2,1794,2726,0
2,1796,1502,1
2,1799,2847,0
2,1801,3678,1
2,1802,230,0
2,1809,2270,0
2,1809,2704,1
2,1815,502,1
2,1816,3450,1
2,1819,3950,0
2,1822,204,1
2,1827,2388,0
2,1828,2058,1
2,1832,3485,0
2,1835,2932,1
2,1840,3899,0
2,1841,1991,0
2,1842,3416,0
2,1849,1518,0
2,1849,2532,1
2,1851,4001,1
2,1852,1468,0
2,1852,3979,0
2,1855,2222,1
2,1857,135,0
2,1857,3578,0
2,1862,1649,1
2,1864,2402,1
2,1873,622,0
2,1875,812,1
2,1876,2885,0
2,1877,1714,0
2,1878,576,1
2,1879,2422,1
2,1881,345,0
2,1881,1057,1
2,1882,3009,0
2,1883,1504,0
2,1886,829,1
2,1887,1235,0
2,1887,3479,1
2,1890,1728,0
2,1899,2760,0
2,1899,3653,1
2,1901,2113,0
2,1911,2904,0
2,1914,1814,0
2,1915,2946,1
2,1919,2106,1
2,1926,2352,1
2,1926,3763,0
2,1927,1881,1
2,1928,40,0
2,1928,2966,0
2,1933,867,1
2,1936,3395,1
2,1940,3884,0
2,1942,4079,1
2,1943,745,1
2,1946,1216,0
2,1954,738,0
2,1960,2541,1
2,1963,1239,1
2,1967,3566,1
2,1969,2329,0
2,1970,2613,1
2,1971,1222,0
2,1975,1392,1
2,1981,1974,0
2,1990,562,0
2,1990,722,0
2,1990,3701,0
2,1994,184,0
2,1995,1729,0
2,1996,1087,0
2,1996,3147,1
2,1997,1412,0
2,1997,3560,1
2,2000,3673,1
2,2001,1250,0
2,2001,3119,0
2,2007,812,1
2,2021,2376,1
2,2022,3081,0
2,2023,530,0
2,2027,1548,1
2,2027,1965,1
2,2029,2423,0
2,2031,3249,0
2,2043,2138,1
2,2044,2445,0
2,2046,3999,0
2,2047,3901,1
2,2049,1498,1
2,2052,3998,1
2,2064,2599,1
2,2066,2405,1
2,2068,244,1
2,2069,1938,0
2,2071,651,0
2,2077,2111,0
2,2078,3820,0
2,2080,2078,0
2,2083,534,1
2,2083,2042,1
2,2083,2295,0
2,2084,4085,0
2,2087,1582,0
2,2093,2684,1
2,2093,3464,1
2,2095,3811,1
2,2096,1216,1
2,2096,1960,1
2,2097,1272,1
2,2098,1479,1
2,2101,1021,1
2,2104,2985,1
2,2106,648,0
2,2107,2099,1
2,2108,527,1
2,2108,857,1
2,2110,1887,1
2,2111,222,0
2,2114,867,0
2,2114,1318,0
2,2118,1854,1
2,2119,839,0
2,2124,1960,1
2,2128,1564,0
2,2130,2282,1
2,2137,1773,0
2,2141,3294,0
2,2142,3661,0
2,2143,1135,1
2,2145,2977,0
2,2146,1396,1
2,2154,527,0
2,2154,727,1
2,2157,2488,0
2,2160,3234,0
2,2161,2222,0
2,2163,2387,1
2,2163,3047,0
2,2164,1180,0
2,2164,2046,1
2,2165,1737,0
2,2170,1965,0
2,2170,2946,0
2,2174,3137,1
2,2178,1368,1
2,2189,1972,0
2,2195,1355,1
2,2198,108,1
2,2199,3582,1
2,2205,2789,0
2,2211,2794,1
2,2211,3441,1
2,2212,3877,0
2,2213,2039,1
2,2214,822,0
2,2220,310,1
2,2220,3048,0
2,2222,363,0
2,2224,3243,0
2,2225,3259,1
2,2226,288,1
2,2231,3470,0
2,2233,2196,0
2,2235,302,0
2,2242,2287,1
2,2243,3614,1
2,2244,2365,1
2,2246,2253,1
2,2259,1611,1
2,2260,1760,0
2,2262,2783,1
2,2268,1916,0
2,2269,421,1
2,2281,787,1
2,2283,63,1
2,2285,817,1
2,2293,3938,1
2,2295,1517,1
2,2297,3905,1
2,2300,2384,1
2,2302,926,0
2,2302,3367,0
2,2309,3630,1
2,2313,2389,0
2,2321,3543,0
2,2327,2519,0
2,2330,500,1
2,2331,3192,0
2,2337,536,0
2,2342,332,0
2,2342,873,0
2,2344,2746,1
2,2351,1625,0
2,2351,1918,0
2,2351,2169,0
2,2352,613,1
2,2353,3710,0
2,2358,278,1
2,2364,2947,1
2,2368,2014,1
2,2371,2030,1
2,2372,2251,0
2,2375,2603,0
2,2378,139,0
2,2378,3350,1
2,2380,219,0
2,2380,3983,1
2,2390,937,1
2,2390,997,0
2,2391,3400,1
2,2394,375,0
2,2394,527,1
2,2401,2534,0
2,2401,4078,0
2,2404,1320,1
2,2406,3490,0
2,2409,3525,0
2,2411,1830,1
2,2417,2670,1
2,2424,2335,0
2,2427,2175,0
2,2428,3070,1
2,2432,407,1
2,2432,3159,0
2,2433,3588,0
2,2434,383,1
2,2438,1653,0
2,2439,4009,1
2,2441,3364,1
2,2442,2191,0
2,2442,2383,1
2,2444,1017,1
2,2446,1046,1
2,2449,1456,1
2,2450,599,0
2,2451,811,0
2,2452,493,1
2,2453,2032,0
2,2456,2776,1
2,2458,3473,0
2,2460,2591,1
2,2461,3608,1
2,2463,3893,1
2,2473,685,1
2,2477,1361,0
2,2477,3334,0
2,2478,4054,0
2,2479,1617,1
2,2484,2801,0
2,2487,551,0
2,2489,1847,0
2,2494,15,0
2,2495,2349,0
2,2499,2911,0
2,2501,3000,1
2,2504,1719,0
2,2507,3409,0
2,2517,713,1
2,2518,278,1
2,2520,2309,0
2,2525,1480,0
2,2527,861,0
2,2530,2428,0
2,2534,3248,0
2,2535,2131,0
2,2538,391,1
2,2538,2351,0
2,2538,2390,1
2,2538,2820,0
2,2542,137,1
2,2543,4045,1
2,2545,478,1
2,2546,2071,0
2,2553,3744,0
2,2555,1169,0
2,2557,1313,0
2,2558,135,0
2,2559,1083,1
2,2559,2702,1
2,2562,1105,0
2,2563,3752,0
2,2563,3956,0
2,2564,2667,0
2,2565,3722,1
2,2567,2111,0
2,2568,2548,1
2,2569,3325,1
2,2569,3727,1
2,2569,3933,0
2,2573,1148,1
2,2573,3179,1
2,2574,2071,0
2,2577,2172,0
2,2578,567,1
2,2578,1063,1
2,2579,114,0
2,2583,328,0
2,2586,3179,0
2,2587,2574,0
2,2588,992,1
2,2595,173,1
2,2596,1435,0
2,2596,2892,1
2,2597,1500,1
2,2597,3412,1
2,2597,3851,1
2,2598,3117,1
2,2600,2285,0
2,2601,320,0
2,2603,146,0
2,2604,3934,1
2,2605,3596,1
2,2610,322,0
2,2614,3213,1
2,2616,2225,0
2,2617,1259,1
2,2620,3430,1
2,2621,1003,0
2,2627,1621,1
2,2629,894,0
2,2629,3999,1
2,2633,3530,0
2,2637,1972,1
2,2640,2241,1
2,2641,2063,1
2,2643,1994,1
2,2646,2112,0
2,2646,2727,1
2,2647,3571,1
2,2648,320,1
2,2649,1970,1
2,2649,2934,0
2,2650,2771,0
2,2651,74,0
2,2654,3205,0
2,2661,303,1
2,2663,910,1
2,2663,3983,0
2,2665,654,1
2,2665,3445,1
2,2668,2980,0
2,2669,1367,1
2,2670,3916,1
2,2674,1644,0
2,2677,2800,1
2,2679,63,1
2,2679,2260,1
2,2679,3807,0
2,2679,3847,1
2,2682,3125,0
2,2684,1589,0
2,2687,3147,1
2,2689,1896,1
2,2689,3122,1
2,2689,3935,0
2,2693,43,1
2,2696,2139,0
2,2696,3290,1
2,2700,28,1
2,2706,1429,0
2,2708,2389,1
2,2711,1363,0
2,2712,3485,1
2,2713,882,0
2,2716,2785,0
2,2723,1423,0
2,2730,1118,1
2,2731,881,1
2,2735,1065,1
2,2746,640,1
2,2754,2504,1
2,2758,1313,0
2,2758,2792,0
2,2760,474,1
2,2770,3780,1
2,2783,632,0
2,2786,2070,0
2,2788,3550,1
2,2794,2807,0
2,2797,2670,1
2,2800,559,1
2,2803,1131,0
2,2804,1082,0
2,2809,2631,1
2,2813,933,1
2,2816,667,0
2,2824,402,1
2,2825,2248,0
2,2826,2194,0
2,2828,4047,0
2,2829,3072,0
2,2837,146,0
2,2839,2578,1
2,2839,3018,0
2,2844,2377,0
2,2850,3050,1
2,2853,1435,1
2,2859,373,0
2,2865,445,0
2,2867,1924,0
2,2867,2328,1
2,2868,3100,1
2,2870,841,0
2,2873,3671,0
2,2874,1560,1
2,2874,2158,1
2,2876,1608,0
2,2876,2907,0
2,2878,328,1
2,2879,3566,0
2,2881,1685,1
2,2887,4023,0
2,2892,3198,0
2,2900,1212,0
2,2901,2885,0
2,2902,3251,1
2,2905,1544,1
2,2905,1572,1
2,2906,1314,0
2,2913,1571,1
2,2914,2476,1
2,2917,998,0
2,2917,3586,0
2,2918,3588,1
2,2923,3344,0
2,2929,3722,0
2,2934,1193,0
2,2937,1317,1
2,2942,1146,1
2,2942,2610,1
2,2944,1135,0
2,2950,2806,0
2,2951,3787,0
2,2952,3858,0
2,2957,974,1
2,2963,304,1
2,2965,3183,1
2,2974,1639,1
2,2978,3067,0
2,2983,1865,1
2,2985,398,1
2,2985,3286,0
2,2985,3499,0
2,2986,2843,0
2,2988,2150,1
2,2990,4028,0
2,2993,3166,0
2,2994,4023,0
2,2996,3576,1
2,3000,3171,1
2,3007,1635,0
2,3009,1155,0
2,3012,2148,1
2,3012,3575,1
2,3017,297,0
2,3019,1853,1
2,3020,594,0
2,3026,3136,1
2,3030,879,1
2,3037,3698,1
2,3040,188,1
2,3040,3924,1
2,3042,3017,0
2,3043,1578,1
2,3045,2447,1
2,3055,120,0
2,3056,3298,1
2,3057,1038,0
2,3057,2792,0
2,3057,2892,1
2,3058,3037,1
2,3062,1073,0
2,3065,2157,0
2,3069,2435,0
2,3071,3096,0
2,3078,1180,0
2,3082,1079,1
2,3086,2550,1
2,3087,1766,1
2,3090,1870,1
2,3090,2813,1
2,3097,1572,1
2,3098,64,1
2,3098,228,0
2,3106,398,1
2,3114,1273,0
2,3114,2626,1
2,3115,464,0
2,3117,2854,0
2,3118,2414,0
2,3121,217,0
2,3121,3621,1
2,3122,2255,1
2,3127,2527,1
2,3129,3975,0
2,3130,2658,0
2,3131,2226,1
2,3132,1435,0
2,3138,1802,0
2,3140,2450,1
2,3144,3478,0
2,3144,3650,0
2,3146,1224,0
2,3146,1731,1
2,3148,724,0
2,3151,2859,0
2,3152,2595,0
2,3153,3159,1
2,3156,3623,0
2,3160,867,0
2,3160,1689,0
2,3163,2991,0
2,3168,3105,1
2,3169,456,0
2,3170,253,0
2,3172,1647,0
2,3174,1597,0
2,3174,3558,0
2,3175,974,1
2,3177,470,1
2,3187,631,0
2,3192,166,1
2,3198,1960,0
2,3201,3906,0
2,3204,1089,0
2,3209,1515,0
2,3210,1268,0
2,3216,1290,1
2,3217,2752,1
2,3221,2976,0
2,3222,795,0
2,3224,2583,0
2,3225,1188,1
2,3228,1230,0
2,3233,2874,0
2,3234,3221,1
2,3236,562,1
2,3241,1690,1
2,3243,272,1
2,3244,1682,1
2,3248,1604,0
2,3248,3093,0
2,3250,3920,1
2,3251,1125,0
2,3255,256,0
2,3263,3303,1
2,3266,1799,1
2,3266,2114,0
2,3269,488,1
2,3271,3000,1
2,3282,3460,1
2,3283,1177,0
2,3284,374,1
2,3286,2191,0
2,3286,3520,1
2,3288,3520,0
2,3291,1551,0
2,3293,4076,1
2,3305,2887,0
2,3307,245,1
2,3307,2440,0
2,3311,492,1
2,3311,545,1
2,3311,907,0
2,3312,605,1
2,3313,2109,1
2,3316,424,1
2,3316,1451,1
2,3325,3905,1
2,3326,3408,1
2,3330,904,1
2,3331,2633,0
2,3331,3402,1
2,3332,2609,0
2,3332,3705,1
2,3332,3961,1
2,3334,3223,1
2,3336,1399,0
2,3342,1351,1
2,3346,2454,1
2,3347,2407,1
2,3347,2443,1
2,3354,1117,0
2,3354,2748,0
2,3357,688,1
2,3357,3462,1
2,3359,3325,1
2,3371,1166,1
2,3374,1078,1
2,3376,1402,1
2,3377,3187,0
2,3382,1433,0
2,3383,2258,1
2,3384,2371,1
2,3385,2638,0
2,3385,2790,1
2,3389,2841,0
2,3391,3520,0
2,3392,2556,1
2,3392,2728,1
2,3395,206,0
2,3401,771,1
2,3408,827,1
2,3411,1110,1
2,3412,2263,1
2,3415,503,0
2,3416,1518,1
2,3419,706,0
2,3426,3923,0
2,3427,2120,0
2,3429,3508,1
2,3430,3271,1
2,3434,248,0
2,3434,691,1
2,3435,2608,0
2,3442,2127,1
2,3443,4071,1
2,3445,2922,1
2,3450,3287,0
2,3452,1679,1
2,3456,335,0
2,3460,1126,0
2,3463,583,1
2,3465,2345,0
2,3466,38,1
2,3467,1989,1
2,3468,1908,0
2,3470,312,1
2,3471,453,0
2,3472,1887,0
2,3473,2154,0
2,3482,1919,0
2,3482,3254,0
2,3484,2644,1
2,3486,3231,0
2,3490,2364,0
2,3491,1080,0
2,3493,3411,0
2,3494,798,1
2,3494,2029,0
2,3497,4024,0
2,3499,3523,0
2,3500,1866,0
2,3502,3307,1
2,3505,65,0
2,3505,2875,1
2,3510,134,1
2,3510,613,1
2,3512,1257,0
2,3513,418,0
2,3518,328,1
2,3520,1287,1
2,3525,3245,0
2,3526,1460,1
2,3528,2440,1
2,3531,756,0
2,3531,1605,1
2,3536,2434,0
2,3537,2220,1
2,3539,3830,0
2,3540,3268,0
2,3541,1564,0
2,3543,1081,1
2,3544,2234,1
2,3545,3923,1
2,3546,807,0
2,3546,3161,1
2,3550,2685,0
2,3557,3541,0
2,3558,2553,1
2,3561,3092,1
2,3562,7,0
2,3563,3248,0
2,3563,4083,0
2,3566,2380,1
2,3567,1465,0
2,3570,1891,0
2,3571,2799,1
2,3575,2402,1
2,3579,1965,0
2,3580,2160,1
2,3581,3955,0
2,3582,2815,0
2,3601,1901,1
2,3601,2276,0
2,3601,2892,0
2,3603,3798,0
2,3603,3976,0
2,3609,2356,1
2,3623,3214,1
2,3624,2059,0
2,3628,3413,0
2,3635,1094,0
2,3635,1829,1
2,3638,3083,1
2,3643,1368,1
2,3645,1404,0
2,3650,620,1
2,3653,1764,1
2,3653,2067,0
2,3657,1157,1
2,3659,1644,1
2,3660,2582,0
2,3662,170,0
2,3662,3390,1
2,3664,3868,1
2,3667,2815,1
2,3676,2340,1
2,3677,1691,1
2,3677,2367,1
2,3684,40,1
2,3689,780,1
2,3690,1383,1
2,3692,2066,0
2,3693,3380,1
2,3694,529,1
2,3695,2927,0
2,3701,3821,0
2,3707,221,0
2,3711,1902,0
2,3712,2518,1
2,3713,1208,1
2,3713,1887,0
2,3717,1533,0
2,3717,2413,0
2,3720,67,1
2,3720,2830,1
2,3721,3045,0
2,3723,3056,0
2,3733,1557,1
2,3735,2501,0
2,3737,3901,1
2,3740,4093,1
2,3743,2781,1
2,3743,3737,0
2,3744,411,0
2,3745,164,1
2,3745,3231,0
2,3748,4037,1
2,3751,3170,0
2,3752,1875,1
2,3752,3388,1
